# 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, time, price
1.713134765625000000e+01, 1.620849609375000000e+01, 5.544433593750000000e+00, 3.000000000000000000e+00, 4.455566406250000000e+00
2.463134765625000000e+01, 8.708496093750000000e+00, 1.304443359375000000e+01, 3.000000000000000000e+00, 1.291503906250000000e+00
9.631347656250000000e+00, 2.370849609375000000e+01, 2.804443359375000000e+01, 3.000000000000000000e+00, 3.686523437500000000e-01
1.338134765625000000e+01, 1.245849609375000000e+01, 1.794433593750000000e+00, 3.000000000000000000e+00, 8.205566406250000000e+00
2.838134765625000000e+01, 2.745849609375000000e+01, 1.679443359375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.088134765625000000e+01, 4.958496093750000000e+00, 2.429443359375000000e+01, 3.000000000000000000e+00, 5.041503906250000000e+00
5.881347656250000000e+00, 1.995849609375000000e+01, 9.294433593750000000e+00, 3.000000000000000000e+00, 4.118652343750000000e+00
4.006347656250000000e+00, 1.058349609375000000e+01, 2.991943359375000000e+01, 3.000000000000000000e+00, 5.993652343750000000e+00
1.900634765625000000e+01, 2.558349609375000000e+01, 1.491943359375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.650634765625000000e+01, 3.083496093750000000e+00, 7.419433593750000000e+00, 3.000000000000000000e+00, 6.916503906250000000e+00
1.150634765625000000e+01, 1.808349609375000000e+01, 2.241943359375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
7.756347656250000000e+00, 6.833496093750000000e+00, 1.116943359375000000e+01, 3.000000000000000000e+00, 3.166503906250000000e+00
2.275634765625000000e+01, 2.183349609375000000e+01, 2.616943359375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.525634765625000000e+01, 1.433349609375000000e+01, 1.866943359375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.563476562500000000e-01, 2.933349609375000000e+01, 3.669433593750000000e+00, 3.000000000000000000e+00, 9.743652343750000000e+00
3.735351562500000000e-01, 6.225585937500000000e-01, 9.411621093750000000e+00, 3.000000000000000000e+00, 9.626464843750000000e+00
1.537353515625000000e+01, 1.562255859375000000e+01, 2.441162109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.287353515625000000e+01, 8.122558593750000000e+00, 1.691162109375000000e+01, 3.000000000000000000e+00, 1.877441406250000000e+00
7.873535156250000000e+00, 2.312255859375000000e+01, 1.911621093750000000e+00, 3.000000000000000000e+00, 8.088378906250000000e+00
1.162353515625000000e+01, 1.187255859375000000e+01, 2.816162109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.662353515625000000e+01, 2.687255859375000000e+01, 1.316162109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.912353515625000000e+01, 4.372558593750000000e+00, 5.661621093750000000e+00, 3.000000000000000000e+00, 5.627441406250000000e+00
4.123535156250000000e+00, 1.937255859375000000e+01, 2.066162109375000000e+01, 3.000000000000000000e+00, 5.876464843750000000e+00
5.998535156250000000e+00, 9.997558593750000000e+00, 3.662109375000000000e-02, 3.000000000000000000e+00, 9.963378906250000000e+00
2.099853515625000000e+01, 2.499755859375000000e+01, 1.503662109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.849853515625000000e+01, 2.497558593750000000e+00, 2.253662109375000000e+01, 3.000000000000000000e+00, 7.502441406250000000e+00
1.349853515625000000e+01, 1.749755859375000000e+01, 7.536621093750000000e+00, 3.000000000000000000e+00, 2.463378906250000000e+00
9.748535156250000000e+00, 6.247558593750000000e+00, 1.878662109375000000e+01, 3.000000000000000000e+00, 3.752441406250000000e+00
2.474853515625000000e+01, 2.124755859375000000e+01, 3.786621093750000000e+00, 3.000000000000000000e+00, 6.213378906250000000e+00
1.724853515625000000e+01, 1.374755859375000000e+01, 1.128662109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.248535156250000000e+00, 2.874755859375000000e+01, 2.628662109375000000e+01, 3.000000000000000000e+00, 7.751464843750000000e+00
3.186035156250000000e+00, 1.468505859375000000e+01, 1.597412109375000000e+01, 3.000000000000000000e+00, 6.813964843750000000e+00
1.818603515625000000e+01, 2.968505859375000000e+01, 9.741210937500000000e-01, 3.000000000000000000e+00, 9.025878906250000000e+00
2.568603515625000000e+01, 7.185058593750000000e+00, 8.474121093750000000e+00, 3.000000000000000000e+00, 2.814941406250000000e+00
1.068603515625000000e+01, 2.218505859375000000e+01, 2.347412109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.443603515625000000e+01, 3.435058593750000000e+00, 4.724121093750000000e+00, 3.000000000000000000e+00, 6.564941406250000000e+00
2.943603515625000000e+01, 1.843505859375000000e+01, 1.972412109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.193603515625000000e+01, 1.093505859375000000e+01, 2.722412109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
6.936035156250000000e+00, 2.593505859375000000e+01, 1.222412109375000000e+01, 3.000000000000000000e+00, 3.063964843750000000e+00
5.061035156250000000e+00, 5.310058593750000000e+00, 2.534912109375000000e+01, 3.000000000000000000e+00, 4.938964843750000000e+00
2.006103515625000000e+01, 2.031005859375000000e+01, 1.034912109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.756103515625000000e+01, 1.281005859375000000e+01, 2.849121093750000000e+00, 3.000000000000000000e+00, 7.150878906250000000e+00
1.256103515625000000e+01, 2.781005859375000000e+01, 1.784912109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.811035156250000000e+00, 9.060058593750000000e+00, 1.409912109375000000e+01, 3.000000000000000000e+00, 1.188964843750000000e+00
2.381103515625000000e+01, 2.406005859375000000e+01, 2.909912109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.631103515625000000e+01, 1.560058593750000000e+00, 2.159912109375000000e+01, 3.000000000000000000e+00, 8.439941406250000000e+00
1.311035156250000000e+00, 1.656005859375000000e+01, 6.599121093750000000e+00, 3.000000000000000000e+00, 8.688964843750000000e+00
1.779785156250000000e+00, 7.653808593750000000e+00, 2.394287109375000000e+01, 3.000000000000000000e+00, 8.220214843750000000e+00
1.677978515625000000e+01, 2.265380859375000000e+01, 8.942871093750000000e+00, 3.000000000000000000e+00, 1.057128906250000000e+00
2.427978515625000000e+01, 1.538085937500000000e-01, 1.442871093750000000e+00, 3.000000000000000000e+00, 9.846191406250000000e+00
9.279785156250000000e+00, 1.515380859375000000e+01, 1.644287109375000000e+01, 3.000000000000000000e+00, 7.202148437500000000e-01
1.302978515625000000e+01, 3.903808593750000000e+00, 1.269287109375000000e+01, 3.000000000000000000e+00, 6.096191406250000000e+00
2.802978515625000000e+01, 1.890380859375000000e+01, 2.769287109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.052978515625000000e+01, 1.140380859375000000e+01, 2.019287109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
5.529785156250000000e+00, 2.640380859375000000e+01, 5.192871093750000000e+00, 3.000000000000000000e+00, 4.807128906250000000e+00
7.404785156250000000e+00, 2.028808593750000000e+00, 1.831787109375000000e+01, 3.000000000000000000e+00, 7.971191406250000000e+00
2.240478515625000000e+01, 1.702880859375000000e+01, 3.317871093750000000e+00, 3.000000000000000000e+00, 6.682128906250000000e+00
2.990478515625000000e+01, 9.528808593750000000e+00, 1.081787109375000000e+01, 3.000000000000000000e+00, 4.711914062500000000e-01
1.490478515625000000e+01, 2.452880859375000000e+01, 2.581787109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.115478515625000000e+01, 1.327880859375000000e+01, 7.067871093750000000e+00, 3.000000000000000000e+00, 2.932128906250000000e+00
2.615478515625000000e+01, 2.827880859375000000e+01, 2.206787109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.865478515625000000e+01, 5.778808593750000000e+00, 2.956787109375000000e+01, 3.000000000000000000e+00, 4.221191406250000000e+00
3.654785156250000000e+00, 2.077880859375000000e+01, 1.456787109375000000e+01, 3.000000000000000000e+00, 6.345214843750000000e+00
2.717285156250000000e+00, 6.716308593750000000e+00, 2.380371093750000000e+00, 3.000000000000000000e+00, 7.619628906250000000e+00
1.771728515625000000e+01, 2.171630859375000000e+01, 1.738037109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.521728515625000000e+01, 1.421630859375000000e+01, 2.488037109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.021728515625000000e+01, 2.921630859375000000e+01, 9.880371093750000000e+00, 3.000000000000000000e+00, 1.196289062500000000e-01
1.396728515625000000e+01, 1.046630859375000000e+01, 2.113037109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.896728515625000000e+01, 2.546630859375000000e+01, 6.130371093750000000e+00, 3.000000000000000000e+00, 3.869628906250000000e+00
2.146728515625000000e+01, 2.966308593750000000e+00, 1.363037109375000000e+01, 3.000000000000000000e+00, 7.033691406250000000e+00
6.467285156250000000e+00, 1.796630859375000000e+01, 2.863037109375000000e+01, 3.000000000000000000e+00, 3.532714843750000000e+00
4.592285156250000000e+00, 1.234130859375000000e+01, 8.005371093750000000e+00, 3.000000000000000000e+00, 5.407714843750000000e+00
1.959228515625000000e+01, 2.734130859375000000e+01, 2.300537109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.709228515625000000e+01, 4.841308593750000000e+00, 1.550537109375000000e+01, 3.000000000000000000e+00, 5.158691406250000000e+00
1.209228515625000000e+01, 1.984130859375000000e+01, 5.053710937500000000e-01, 3.000000000000000000e+00, 9.494628906250000000e+00
8.342285156250000000e+00, 1.091308593750000000e+00, 2.675537109375000000e+01, 3.000000000000000000e+00, 8.908691406250000000e+00
2.334228515625000000e+01, 1.609130859375000000e+01, 1.175537109375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.584228515625000000e+01, 8.591308593750000000e+00, 4.255371093750000000e+00, 3.000000000000000000e+00, 5.744628906250000000e+00
8.422851562500000000e-01, 2.359130859375000000e+01, 1.925537109375000000e+01, 3.000000000000000000e+00, 9.157714843750000000e+00
6.079101562500000000e-01, 1.163818359375000000e+01, 4.020996093750000000e+00, 3.000000000000000000e+00, 9.392089843750000000e+00
1.560791015625000000e+01, 2.663818359375000000e+01, 1.902099609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.310791015625000000e+01, 4.138183593750000000e+00, 2.652099609375000000e+01, 3.000000000000000000e+00, 5.861816406250000000e+00
8.107910156250000000e+00, 1.913818359375000000e+01, 1.152099609375000000e+01, 3.000000000000000000e+00, 1.892089843750000000e+00
1.185791015625000000e+01, 3.881835937500000000e-01, 1.527099609375000000e+01, 3.000000000000000000e+00, 9.611816406250000000e+00
2.685791015625000000e+01, 1.538818359375000000e+01, 2.709960937500000000e-01, 3.000000000000000000e+00, 9.729003906250000000e+00
1.935791015625000000e+01, 7.888183593750000000e+00, 7.770996093750000000e+00, 3.000000000000000000e+00, 2.229003906250000000e+00
4.357910156250000000e+00, 2.288818359375000000e+01, 2.277099609375000000e+01, 3.000000000000000000e+00, 5.642089843750000000e+00
6.232910156250000000e+00, 6.013183593750000000e+00, 1.339599609375000000e+01, 3.000000000000000000e+00, 3.986816406250000000e+00
2.123291015625000000e+01, 2.101318359375000000e+01, 2.839599609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.873291015625000000e+01, 1.351318359375000000e+01, 2.089599609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.373291015625000000e+01, 2.851318359375000000e+01, 5.895996093750000000e+00, 3.000000000000000000e+00, 4.104003906250000000e+00
9.982910156250000000e+00, 9.763183593750000000e+00, 2.464599609375000000e+01, 3.000000000000000000e+00, 2.368164062500000000e-01
2.498291015625000000e+01, 2.476318359375000000e+01, 9.645996093750000000e+00, 3.000000000000000000e+00, 3.540039062500000000e-01
1.748291015625000000e+01, 2.263183593750000000e+00, 2.145996093750000000e+00, 3.000000000000000000e+00, 7.854003906250000000e+00
2.482910156250000000e+00, 1.726318359375000000e+01, 1.714599609375000000e+01, 3.000000000000000000e+00, 7.517089843750000000e+00
3.420410156250000000e+00, 3.200683593750000000e+00, 2.933349609375000000e+01, 3.000000000000000000e+00, 6.799316406250000000e+00
1.842041015625000000e+01, 1.820068359375000000e+01, 1.433349609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.592041015625000000e+01, 1.070068359375000000e+01, 6.833496093750000000e+00, 3.000000000000000000e+00, 3.166503906250000000e+00
1.092041015625000000e+01, 2.570068359375000000e+01, 2.183349609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.467041015625000000e+01, 1.445068359375000000e+01, 1.058349609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.967041015625000000e+01, 2.945068359375000000e+01, 2.558349609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.217041015625000000e+01, 6.950683593750000000e+00, 1.808349609375000000e+01, 3.000000000000000000e+00, 3.049316406250000000e+00
7.170410156250000000e+00, 2.195068359375000000e+01, 3.083496093750000000e+00, 3.000000000000000000e+00, 6.916503906250000000e+00
5.295410156250000000e+00, 8.825683593750000000e+00, 1.995849609375000000e+01, 3.000000000000000000e+00, 4.704589843750000000e+00
2.029541015625000000e+01, 2.382568359375000000e+01, 4.958496093750000000e+00, 3.000000000000000000e+00, 5.041503906250000000e+00
2.779541015625000000e+01, 1.325683593750000000e+00, 1.245849609375000000e+01, 3.000000000000000000e+00, 8.674316406250000000e+00
1.279541015625000000e+01, 1.632568359375000000e+01, 2.745849609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.045410156250000000e+00, 5.075683593750000000e+00, 1.208496093750000000e+00, 3.000000000000000000e+00, 8.791503906250000000e+00
2.404541015625000000e+01, 2.007568359375000000e+01, 1.620849609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.654541015625000000e+01, 1.257568359375000000e+01, 2.370849609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.545410156250000000e+00, 2.757568359375000000e+01, 8.708496093750000000e+00, 3.000000000000000000e+00, 8.454589843750000000e+00
1.076660156250000000e+00, 4.606933593750000000e+00, 2.230224609375000000e+01, 3.000000000000000000e+00, 8.923339843750000000e+00
1.607666015625000000e+01, 1.960693359375000000e+01, 7.302246093750000000e+00, 3.000000000000000000e+00, 2.697753906250000000e+00
2.357666015625000000e+01, 1.210693359375000000e+01, 1.480224609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.576660156250000000e+00, 2.710693359375000000e+01, 2.980224609375000000e+01, 3.000000000000000000e+00, 1.423339843750000000e+00
1.232666015625000000e+01, 8.356933593750000000e+00, 3.552246093750000000e+00, 3.000000000000000000e+00, 6.447753906250000000e+00
2.732666015625000000e+01, 2.335693359375000000e+01, 1.855224609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.982666015625000000e+01, 8.569335937500000000e-01, 2.605224609375000000e+01, 3.000000000000000000e+00, 9.143066406250000000e+00
4.826660156250000000e+00, 1.585693359375000000e+01, 1.105224609375000000e+01, 3.000000000000000000e+00, 5.173339843750000000e+00
6.701660156250000000e+00, 1.398193359375000000e+01, 2.792724609375000000e+01, 3.000000000000000000e+00, 3.298339843750000000e+00
2.170166015625000000e+01, 2.898193359375000000e+01, 1.292724609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.920166015625000000e+01, 6.481933593750000000e+00, 5.427246093750000000e+00, 3.000000000000000000e+00, 4.572753906250000000e+00
1.420166015625000000e+01, 2.148193359375000000e+01, 2.042724609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.045166015625000000e+01, 2.731933593750000000e+00, 9.177246093750000000e+00, 3.000000000000000000e+00, 7.268066406250000000e+00
2.545166015625000000e+01, 1.773193359375000000e+01, 2.417724609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.795166015625000000e+01, 1.023193359375000000e+01, 1.667724609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.951660156250000000e+00, 2.523193359375000000e+01, 1.677246093750000000e+00, 3.000000000000000000e+00, 8.322753906250000000e+00
2.014160156250000000e+00, 1.116943359375000000e+01, 1.198974609375000000e+01, 3.000000000000000000e+00, 7.985839843750000000e+00
1.701416015625000000e+01, 2.616943359375000000e+01, 2.698974609375000000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
