# 1st underlying asset price, 2nd underlying asset price, 3rd underlying asset price, 4th underlying asset price, time, price
1.142211914062500000e+01, 1.583129882812500000e+01, 7.847900390625000000e+00, 1.700317382812500000e+01, 3.000000000000000000e+00, 2.152099609375000000e+00
7.672119140625000000e+00, 4.581298828125000000e+00, 1.909790039062500000e+01, 1.325317382812500000e+01, 3.000000000000000000e+00, 5.418701171875000000e+00
2.267211914062500000e+01, 1.958129882812500000e+01, 4.097900390625000000e+00, 2.825317382812500000e+01, 3.000000000000000000e+00, 5.902099609375000000e+00
1.517211914062500000e+01, 1.208129882812500000e+01, 1.159790039062500000e+01, 5.753173828125000000e+00, 3.000000000000000000e+00, 4.246826171875000000e+00
1.721191406250000000e-01, 2.708129882812500000e+01, 2.659790039062500000e+01, 2.075317382812500000e+01, 3.000000000000000000e+00, 9.827880859375000000e+00
2.307128906250000000e-01, 1.213989257812500000e+01, 1.226806640625000000e+00, 1.249145507812500000e+01, 3.000000000000000000e+00, 9.769287109375000000e+00
1.523071289062500000e+01, 2.713989257812500000e+01, 1.622680664062500000e+01, 2.749145507812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.273071289062500000e+01, 4.639892578125000000e+00, 2.372680664062500000e+01, 4.991455078125000000e+00, 3.000000000000000000e+00, 5.360107421875000000e+00
7.730712890625000000e+00, 1.963989257812500000e+01, 8.726806640625000000e+00, 1.999145507812500000e+01, 3.000000000000000000e+00, 2.269287109375000000e+00
1.148071289062500000e+01, 8.898925781250000000e-01, 1.997680664062500000e+01, 8.741455078125000000e+00, 3.000000000000000000e+00, 9.110107421875000000e+00
2.648071289062500000e+01, 1.588989257812500000e+01, 4.976806640625000000e+00, 2.374145507812500000e+01, 3.000000000000000000e+00, 5.023193359375000000e+00
1.898071289062500000e+01, 8.389892578125000000e+00, 1.247680664062500000e+01, 1.241455078125000000e+00, 3.000000000000000000e+00, 8.758544921875000000e+00
3.980712890625000000e+00, 2.338989257812500000e+01, 2.747680664062500000e+01, 1.624145507812500000e+01, 3.000000000000000000e+00, 6.019287109375000000e+00
5.855712890625000000e+00, 6.514892578125000000e+00, 1.060180664062500000e+01, 2.561645507812500000e+01, 3.000000000000000000e+00, 4.144287109375000000e+00
2.085571289062500000e+01, 2.151489257812500000e+01, 2.560180664062500000e+01, 1.061645507812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.835571289062500000e+01, 1.401489257812500000e+01, 1.810180664062500000e+01, 1.811645507812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.335571289062500000e+01, 2.901489257812500000e+01, 3.101806640625000000e+00, 3.116455078125000000e+00, 3.000000000000000000e+00, 6.898193359375000000e+00
9.605712890625000000e+00, 1.026489257812500000e+01, 2.935180664062500000e+01, 2.936645507812500000e+01, 3.000000000000000000e+00, 3.942871093750000000e-01
2.460571289062500000e+01, 2.526489257812500000e+01, 1.435180664062500000e+01, 1.436645507812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.710571289062500000e+01, 2.764892578125000000e+00, 6.851806640625000000e+00, 2.186645507812500000e+01, 3.000000000000000000e+00, 7.235107421875000000e+00
2.105712890625000000e+00, 1.776489257812500000e+01, 2.185180664062500000e+01, 6.866455078125000000e+00, 3.000000000000000000e+00, 7.894287109375000000e+00
3.043212890625000000e+00, 3.702392578125000000e+00, 2.466430664062500000e+01, 3.039550781250000000e-01, 3.000000000000000000e+00, 9.696044921875000000e+00
1.804321289062500000e+01, 1.870239257812500000e+01, 9.664306640625000000e+00, 1.530395507812500000e+01, 3.000000000000000000e+00, 3.356933593750000000e-01
2.554321289062500000e+01, 1.120239257812500000e+01, 2.164306640625000000e+00, 7.803955078125000000e+00, 3.000000000000000000e+00, 7.835693359375000000e+00
1.054321289062500000e+01, 2.620239257812500000e+01, 1.716430664062500000e+01, 2.280395507812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.429321289062500000e+01, 1.495239257812500000e+01, 1.341430664062500000e+01, 4.053955078125000000e+00, 3.000000000000000000e+00, 5.946044921875000000e+00
2.929321289062500000e+01, 2.995239257812500000e+01, 2.841430664062500000e+01, 1.905395507812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.179321289062500000e+01, 7.452392578125000000e+00, 2.091430664062500000e+01, 1.155395507812500000e+01, 3.000000000000000000e+00, 2.547607421875000000e+00
6.793212890625000000e+00, 2.245239257812500000e+01, 5.914306640625000000e+00, 2.655395507812500000e+01, 3.000000000000000000e+00, 4.085693359375000000e+00
4.918212890625000000e+00, 9.327392578125000000e+00, 1.528930664062500000e+01, 2.092895507812500000e+01, 3.000000000000000000e+00, 5.081787109375000000e+00
1.991821289062500000e+01, 2.432739257812500000e+01, 2.893066406250000000e-01, 5.928955078125000000e+00, 3.000000000000000000e+00, 9.710693359375000000e+00
2.741821289062500000e+01, 1.827392578125000000e+00, 7.789306640625000000e+00, 2.842895507812500000e+01, 3.000000000000000000e+00, 8.172607421875000000e+00
1.241821289062500000e+01, 1.682739257812500000e+01, 2.278930664062500000e+01, 1.342895507812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.668212890625000000e+00, 5.577392578125000000e+00, 4.039306640625000000e+00, 1.717895507812500000e+01, 3.000000000000000000e+00, 5.960693359375000000e+00
2.366821289062500000e+01, 2.057739257812500000e+01, 1.903930664062500000e+01, 2.178955078125000000e+00, 3.000000000000000000e+00, 7.821044921875000000e+00
1.616821289062500000e+01, 1.307739257812500000e+01, 2.653930664062500000e+01, 2.467895507812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.168212890625000000e+00, 2.807739257812500000e+01, 1.153930664062500000e+01, 9.678955078125000000e+00, 3.000000000000000000e+00, 8.831787109375000000e+00
1.636962890625000000e+00, 4.171142578125000000e+00, 1.763305664062500000e+01, 2.983520507812500000e+01, 3.000000000000000000e+00, 8.363037109375000000e+00
1.663696289062500000e+01, 1.917114257812500000e+01, 2.633056640625000000e+00, 1.483520507812500000e+01, 3.000000000000000000e+00, 7.366943359375000000e+00
2.413696289062500000e+01, 1.167114257812500000e+01, 1.013305664062500000e+01, 2.233520507812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.136962890625000000e+00, 2.667114257812500000e+01, 2.513305664062500000e+01, 7.335205078125000000e+00, 3.000000000000000000e+00, 2.664794921875000000e+00
1.288696289062500000e+01, 7.921142578125000000e+00, 6.383056640625000000e+00, 2.608520507812500000e+01, 3.000000000000000000e+00, 3.616943359375000000e+00
2.788696289062500000e+01, 2.292114257812500000e+01, 2.138305664062500000e+01, 1.108520507812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.038696289062500000e+01, 4.211425781250000000e-01, 2.888305664062500000e+01, 1.858520507812500000e+01, 3.000000000000000000e+00, 9.578857421875000000e+00
5.386962890625000000e+00, 1.542114257812500000e+01, 1.388305664062500000e+01, 3.585205078125000000e+00, 3.000000000000000000e+00, 6.414794921875000000e+00
7.261962890625000000e+00, 1.354614257812500000e+01, 2.325805664062500000e+01, 9.210205078125000000e+00, 3.000000000000000000e+00, 2.738037109375000000e+00
2.226196289062500000e+01, 2.854614257812500000e+01, 8.258056640625000000e+00, 2.421020507812500000e+01, 3.000000000000000000e+00, 1.741943359375000000e+00
2.976196289062500000e+01, 6.046142578125000000e+00, 7.580566406250000000e-01, 1.710205078125000000e+00, 3.000000000000000000e+00, 9.241943359375000000e+00
1.476196289062500000e+01, 2.104614257812500000e+01, 1.575805664062500000e+01, 1.671020507812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.101196289062500000e+01, 2.296142578125000000e+00, 1.200805664062500000e+01, 1.296020507812500000e+01, 3.000000000000000000e+00, 7.703857421875000000e+00
2.601196289062500000e+01, 1.729614257812500000e+01, 2.700805664062500000e+01, 2.796020507812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.851196289062500000e+01, 9.796142578125000000e+00, 1.950805664062500000e+01, 5.460205078125000000e+00, 3.000000000000000000e+00, 4.539794921875000000e+00
3.511962890625000000e+00, 2.479614257812500000e+01, 4.508056640625000000e+00, 2.046020507812500000e+01, 3.000000000000000000e+00, 6.488037109375000000e+00
2.574462890625000000e+00, 1.073364257812500000e+01, 9.195556640625000000e+00, 1.764770507812500000e+01, 3.000000000000000000e+00, 7.425537109375000000e+00
1.757446289062500000e+01, 2.573364257812500000e+01, 2.419555664062500000e+01, 2.647705078125000000e+00, 3.000000000000000000e+00, 7.352294921875000000e+00
2.507446289062500000e+01, 3.233642578125000000e+00, 1.669555664062500000e+01, 2.514770507812500000e+01, 3.000000000000000000e+00, 6.766357421875000000e+00
1.007446289062500000e+01, 1.823364257812500000e+01, 1.695556640625000000e+00, 1.014770507812500000e+01, 3.000000000000000000e+00, 8.304443359375000000e+00
1.382446289062500000e+01, 6.983642578125000000e+00, 2.794555664062500000e+01, 2.139770507812500000e+01, 3.000000000000000000e+00, 3.016357421875000000e+00
2.882446289062500000e+01, 2.198364257812500000e+01, 1.294555664062500000e+01, 6.397705078125000000e+00, 3.000000000000000000e+00, 3.602294921875000000e+00
2.132446289062500000e+01, 1.448364257812500000e+01, 5.445556640625000000e+00, 2.889770507812500000e+01, 3.000000000000000000e+00, 4.554443359375000000e+00
6.324462890625000000e+00, 2.948364257812500000e+01, 2.044555664062500000e+01, 1.389770507812500000e+01, 3.000000000000000000e+00, 3.675537109375000000e+00
4.449462890625000000e+00, 1.358642578125000000e+00, 3.570556640625000000e+00, 4.522705078125000000e+00, 3.000000000000000000e+00, 8.641357421875000000e+00
1.944946289062500000e+01, 1.635864257812500000e+01, 1.857055664062500000e+01, 1.952270507812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.694946289062500000e+01, 8.858642578125000000e+00, 2.607055664062500000e+01, 1.202270507812500000e+01, 3.000000000000000000e+00, 1.141357421875000000e+00
1.194946289062500000e+01, 2.385864257812500000e+01, 1.107055664062500000e+01, 2.702270507812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
8.199462890625000000e+00, 1.260864257812500000e+01, 2.232055664062500000e+01, 7.727050781250000000e-01, 3.000000000000000000e+00, 9.227294921875000000e+00
2.319946289062500000e+01, 2.760864257812500000e+01, 7.320556640625000000e+00, 1.577270507812500000e+01, 3.000000000000000000e+00, 2.679443359375000000e+00
1.569946289062500000e+01, 5.108642578125000000e+00, 1.482055664062500000e+01, 8.272705078125000000e+00, 3.000000000000000000e+00, 4.891357421875000000e+00
6.994628906250000000e-01, 2.010864257812500000e+01, 2.982055664062500000e+01, 2.327270507812500000e+01, 3.000000000000000000e+00, 9.300537109375000000e+00
9.338378906250000000e-01, 1.867675781250000000e-01, 1.411743164062500000e+01, 1.928833007812500000e+01, 3.000000000000000000e+00, 9.813232421875000000e+00
1.593383789062500000e+01, 1.518676757812500000e+01, 2.911743164062500000e+01, 4.288330078125000000e+00, 3.000000000000000000e+00, 5.711669921875000000e+00
2.343383789062500000e+01, 7.686767578125000000e+00, 2.161743164062500000e+01, 2.678833007812500000e+01, 3.000000000000000000e+00, 2.313232421875000000e+00
8.433837890625000000e+00, 2.268676757812500000e+01, 6.617431640625000000e+00, 1.178833007812500000e+01, 3.000000000000000000e+00, 3.382568359375000000e+00
1.218383789062500000e+01, 1.143676757812500000e+01, 2.536743164062500000e+01, 1.553833007812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.718383789062500000e+01, 2.643676757812500000e+01, 1.036743164062500000e+01, 5.383300781250000000e-01, 3.000000000000000000e+00, 9.461669921875000000e+00
1.968383789062500000e+01, 3.936767578125000000e+00, 2.867431640625000000e+00, 2.303833007812500000e+01, 3.000000000000000000e+00, 7.132568359375000000e+00
4.683837890625000000e+00, 1.893676757812500000e+01, 1.786743164062500000e+01, 8.038330078125000000e+00, 3.000000000000000000e+00, 5.316162109375000000e+00
6.558837890625000000e+00, 9.561767578125000000e+00, 4.742431640625000000e+00, 2.413330078125000000e+00, 3.000000000000000000e+00, 7.586669921875000000e+00
2.155883789062500000e+01, 2.456176757812500000e+01, 1.974243164062500000e+01, 1.741333007812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.905883789062500000e+01, 2.061767578125000000e+00, 2.724243164062500000e+01, 9.913330078125000000e+00, 3.000000000000000000e+00, 7.938232421875000000e+00
1.405883789062500000e+01, 1.706176757812500000e+01, 1.224243164062500000e+01, 2.491333007812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.030883789062500000e+01, 5.811767578125000000e+00, 1.599243164062500000e+01, 6.163330078125000000e+00, 3.000000000000000000e+00, 4.188232421875000000e+00
2.530883789062500000e+01, 2.081176757812500000e+01, 9.924316406250000000e-01, 2.116333007812500000e+01, 3.000000000000000000e+00, 9.007568359375000000e+00
1.780883789062500000e+01, 1.331176757812500000e+01, 8.492431640625000000e+00, 1.366333007812500000e+01, 3.000000000000000000e+00, 1.507568359375000000e+00
2.808837890625000000e+00, 2.831176757812500000e+01, 2.349243164062500000e+01, 2.866333007812500000e+01, 3.000000000000000000e+00, 7.191162109375000000e+00
3.746337890625000000e+00, 1.424926757812500000e+01, 1.880493164062500000e+01, 2.397583007812500000e+01, 3.000000000000000000e+00, 6.253662109375000000e+00
1.874633789062500000e+01, 2.924926757812500000e+01, 3.804931640625000000e+00, 8.975830078125000000e+00, 3.000000000000000000e+00, 6.195068359375000000e+00
2.624633789062500000e+01, 6.749267578125000000e+00, 1.130493164062500000e+01, 1.647583007812500000e+01, 3.000000000000000000e+00, 3.250732421875000000e+00
1.124633789062500000e+01, 2.174926757812500000e+01, 2.630493164062500000e+01, 1.475830078125000000e+00, 3.000000000000000000e+00, 8.524169921875000000e+00
1.499633789062500000e+01, 2.999267578125000000e+00, 5.493164062500000000e-02, 2.772583007812500000e+01, 3.000000000000000000e+00, 9.945068359375000000e+00
2.999633789062500000e+01, 1.799926757812500000e+01, 1.505493164062500000e+01, 1.272583007812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.249633789062500000e+01, 1.049926757812500000e+01, 2.255493164062500000e+01, 2.022583007812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
7.496337890625000000e+00, 2.549926757812500000e+01, 7.554931640625000000e+00, 5.225830078125000000e+00, 3.000000000000000000e+00, 4.774169921875000000e+00
5.621337890625000000e+00, 4.874267578125000000e+00, 2.817993164062500000e+01, 1.460083007812500000e+01, 3.000000000000000000e+00, 5.125732421875000000e+00
2.062133789062500000e+01, 1.987426757812500000e+01, 1.317993164062500000e+01, 2.960083007812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.812133789062500000e+01, 1.237426757812500000e+01, 5.679931640625000000e+00, 7.100830078125000000e+00, 3.000000000000000000e+00, 4.320068359375000000e+00
1.312133789062500000e+01, 2.737426757812500000e+01, 2.067993164062500000e+01, 2.210083007812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
9.371337890625000000e+00, 8.624267578125000000e+00, 9.429931640625000000e+00, 1.085083007812500000e+01, 3.000000000000000000e+00, 1.375732421875000000e+00
2.437133789062500000e+01, 2.362426757812500000e+01, 2.442993164062500000e+01, 2.585083007812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
1.687133789062500000e+01, 1.124267578125000000e+00, 1.692993164062500000e+01, 3.350830078125000000e+00, 3.000000000000000000e+00, 8.875732421875000000e+00
1.871337890625000000e+00, 1.612426757812500000e+01, 1.929931640625000000e+00, 1.835083007812500000e+01, 3.000000000000000000e+00, 8.128662109375000000e+00
1.402587890625000000e+00, 8.155517578125000000e+00, 2.677368164062500000e+01, 5.694580078125000000e+00, 3.000000000000000000e+00, 8.597412109375000000e+00
1.640258789062500000e+01, 2.315551757812500000e+01, 1.177368164062500000e+01, 2.069458007812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.390258789062500000e+01, 6.555175781250000000e-01, 4.273681640625000000e+00, 1.319458007812500000e+01, 3.000000000000000000e+00, 9.344482421875000000e+00
8.902587890625000000e+00, 1.565551757812500000e+01, 1.927368164062500000e+01, 2.819458007812500000e+01, 3.000000000000000000e+00, 1.097412109375000000e+00
1.265258789062500000e+01, 4.405517578125000000e+00, 8.023681640625000000e+00, 1.944580078125000000e+00, 3.000000000000000000e+00, 8.055419921875000000e+00
2.765258789062500000e+01, 1.940551757812500000e+01, 2.302368164062500000e+01, 1.694458007812500000e+01, 3.000000000000000000e+00, 0.000000000000000000e+00
2.015258789062500000e+01, 1.190551757812500000e+01, 1.552368164062500000e+01, 9.444580078125000000e+00, 3.000000000000000000e+00, 5.554199218750000000e-01
